,count,hate_speech,offensive_language,neither,class,tweet
1477,3,0,3,0,1,&#8220;@NoRapt: Using = mx + to measure  slope of that ass girl&#8221; @mckinley719
1478,3,0,3,0,1,&#8220;@NoRapt: on my way to fuck ur bch http://tco/SgVBBrwOg2&#8221; @mckinley719
1479,3,0,3,0,1,&#8220;@NoRapt: on my way to fuck ur bch http://tco/ZUVwCcn0IV&#8221; @mckinley719
1480,3,1,2,0,1,&#8220;@NotGrimey &#8220;@BobbyBudnic My bror faggot&#8221;&#8221;smh
1481,3,0,3,0,1,&#8220;@NotGrimey Dnt blame niggas when female see ya hoe ass ways Go lten to some JT Money frucake&#8221;
1482,3,0,1,2,2,&#8220;@OGBEARD: Some of yall bios are trash&#8221; Mine pretty good
1483,3,0,3,0,1,"&#8220;@OGeezLoue: Bout time 
  @JoeBudden: Some of se chicks don&#8217;want man just want suppo&#8221; Tell that bch to get bra"
1484,3,0,3,0,1,&#8220;@Officialzyon777: When  pussy stank http://tco/D6iRWMInqo&#8221;
1485,3,0,3,0,1,&#8220;@OhShItsRandy: Remember th bro &#128514; @BrianLovesAss_ http://tco/RAurUW7mY6&#8221;niggah dont show people th &#128514;&#128514;&#128557;&#128567;
1486,3,0,2,1,1,&#8220;@OhThatsLee Uhoh you got  hoes lol  @verbally_abrupt: Yall found th letter on my car http://tco/lu58HimXxS&#8221; Naaah
1487,3,0,3,0,1,&#8220;@OhhNickHarmon: If shes sending you nudes on snap chats but your not one of  3 guys on her favores she hoe&#8221;&#128514;&#128514;&#128514;&#128557;
1488,3,1,2,0,1,"&#8220;@OnStar: #Mondays are whole lot better when youre driving vehicle http://tco/LIixxMzNdZ&#8221;

That whe pussy uhhh get ya"
1489,3,0,3,0,1,&#8220;@OpTic_NaDeSHoT: No longer side bch @ProSyndicate http://tco/qWcUNa7vcV&#8221; @Zneezy2Good &#128514;&#128557;
1490,3,1,2,0,1,&#8220;@OsmanMasabah: Spting on people just shows you werent raed right In anor words bch nigga tra&#8221; @VictorSmh90
1491,3,1,2,0,1,&#8220;@PRAYINGFORHEAD: spongebob out here beating bches up http://tco/eWIHBSQEk8&#8221;@based_shinigami
1492,3,0,3,0,1,&#8220;@PaigeHardesty: relationship  only made for two but some bches dont know how to count&#8221;amen to that
1493,3,0,3,0,1,"&#8220;@Papi_sez: Why  everyone who thinks youre an unfunny pandering jizzbag automatically troll @thatUPSdude&#8221;

And he hate colored folk"
1494,3,0,3,0,1,&#8220;@PharaohJas: Darkskin Girls Ugly &#127383;&#127378; http://tco/DYeAY2t5AA&#8221;flawless ass bch
1495,3,1,0,2,2,&#8220;@PlMPCESS: In  fashion world urban means stolen from black people ghetto on us and urban on haha http://tco/S0XWGfLJ9C&#8221; &#128588;
1496,3,0,3,0,1,"&#8220;@PoeticallyLucky: Its like when bch gotta pretty pussy but loose &#8221;

#wchcraft"
1497,3,0,3,0,1,&#8220;@PostBadBches: http://tco/adhJnGzVPg&#8221;se  whe girls should holla at but Nooooo brothas go for  ugliest bad built hoes ever
1498,3,0,3,0,1,&#8220;@PostBadBches: http://tco/rPo0QUumBm&#8221; how young  th hoe wh&amp;pillow
1499,3,0,0,3,2,&#8220;@PrayForJack survived swine flu bird flu west nile and  Bloomberg admintration Ill be fine&#8221; aboion survival Cant 4get that
1500,3,0,3,0,1,&#8220;@PrettyxEyes: FYI http://tco/R9JUoT4bGQ&#8221; my favore type of bches
1501,3,0,1,2,2,&#8220;@PubesOnFleeK: My tweets trash&#8221;
1502,3,0,3,0,1,&#8220;@PutYa_Han_OnIt: &#8220;@Tweets_NOchill: Small tty bches pierced nipples look like staples&#8221; &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#8221;lmao
1503,3,0,3,0,1,&#8220;@QuaGreat: Ready blow th bch down &#128293; http://tco/Y89Oj5Yh9M&#8221;Bring me 3 rellos
1504,3,0,3,0,1,&#8220;@Queendev_: @what_evatakes couldnt find anything to hold my hair up let alone put pony in&#8221;no bch said post busted pic&#128557;
1505,3,0,0,3,2,&#8220;@Queendev_: My leave out  trash &#128552;&#8221;&#128557;&#128557;&#128557; sick
1506,3,0,3,0,1,&#8220;@Qu_2TurntUp: &#8220;@1017_Sqquad: Iont got no type&#8221;bad bches   only thing that like &#128111;&#128131;&#128131;&#8221;aye Im just living life
1507,3,0,1,2,2,&#8220;@RaleighBeougher: dumb beaner&#8221; http://tco/r0hABEQhSu
1508,3,0,3,0,1,&#8220;@RamzyJay: try to keep all my bches on lay away&#8221; same way feel
1509,3,0,3,0,1,&#8220;@RawrItsTaraa: Trust se bches  Nah&#8221;
1510,3,0,3,0,1,&#8220;@RedHeadRay_: Is  wrong if get on th bch and staed talking sh &#128514;&#8221;yes
1511,3,0,3,0,1,&#8220;@RegularAssRon: Aint nothing better in life than meeting hoe wh full time job&#8221;dont let her have her own benefs nigga what
1512,3,0,3,0,1,&#8220;@Rell1Hundo: @what_evatakes Boney as sh right &#128514;&#8221;seen em walking down  street Ctfu was in  crib tho He lucky nig
1513,3,0,3,0,1,&#8220;@ResiDimples: heard thigh gaps  way of telling if bch pussy  loose&#8221; What http://tco/OSjVJZJXCg
1514,3,0,3,0,1,&#8220;@ResiDinero: @jenny_dalli: @ResiDinero threw hoes away you also just threw yo life away&#8221;bruhhh &#128557;&#128557;&#128514;&#128514;&#128514;
1515,3,0,3,0,1,&#8220;@ResiDinero: @TonyJetsFoo lol haha&#8221; hahahahahahahahahaahah deez nuts bch
1516,3,0,3,0,1,&#8220;@ResiDinero: Hate driving in  rain -_-&#8221; you can drive deez nuts in your botch mouth hoe
1517,3,0,3,0,1,&#8220;@RetroSpidey: Your opinion  irrelevant because you&#8217;re cunt&#8221; @SumoRerun
1518,3,0,3,0,1,"&#8220;@RevDennMiller: True nothing shuts up libdog bches who like to bark at anything @Punt_Cuncher&#8221;
THATS CALLEDPREACHING THE TRUTH"
1520,3,1,2,0,1,&#8220;@RightInher_pssy: Fuck her right in  pussy https://tco/3yW7mHLRhu&#8221; wh th dude was my grandpa&#128514;
1521,3,0,3,0,1,&#8220;@RihannaGlFS: When you see  bch that been talking smack about you in  playground http://tco/ePdGXMzKSr&#8221;
1522,9,0,9,0,1,&#8220;@RileyyBryn: &#8220;@devon_sheaa: just want panda express&#8221; panera**&#8221; big booty hoe*** &#128514;&#128514;&#128514;&#128514;
1523,3,0,3,0,1,&#8220;@RoJustDGAF Arent all tho bro  @landoup: hate nosey bch&#8221;some more than ors
1524,3,0,3,0,1,&#8220;@RonStackin: got money  guns  gold  bches nd stacks nigga fuck th net beef have my shooters get at niggas&#8221; Bring dat Friday den
1525,3,0,3,0,1,&#8220;@RspectMy_Pretty: If bch comes for me hope she bout all that slick sh she yapping about &#128064;&#8221; Thuggin
1526,3,0,3,0,1,&#8220;@RudeBoi_Drew: Im finna eat some pussy&#8221; lmao
1527,3,0,0,3,2,&#8220;@RudeNation21: When girls take my snap backs and beanies lol&#128169; thats 35 dollars hat and 40 for  AX beanieS &#128530;&#8221;dont let take 
1528,3,0,3,0,1,&#8220;@RudePost: new breed of whe girl https://tco/0Zsu3zQiXD&#8221; she slammed that bch &#128527;&#128514;
1529,3,1,2,0,1,&#8220;@Runyacheckup: &#8220;@Shane_A1: Bch Couldnt pay me to get dem pregnant again &#128588;&#8221;&#128514;&#128514;&#128514;&#128514;&#128514;&#8221;fr fam ion see how niccas out here poppin kids out
1530,3,1,2,0,1,&#8220;@RyeOrDie: Niggas want pussy aint giving any out Here  where lies our dilemma&#8221; Thats cool
1531,3,0,3,0,1,&#8220;@RylannWilliams: @Woodchuck20 @ravenkiann Hahahaha do  bch Make her fall in love &#10084;&#10084;&#10084;&#10084;&#10084;&#10084;&#10084;&#8221; should &#128514;
1532,3,0,3,0,1,&#8220;@RylannWilliams: If she buys you tattoo wife that girl&#128521;&#128540;&#128527;&#8221; &#128514; th bch
1533,3,0,3,0,1,&#8220;@SAADTHESAV: bches saying ray rice got what he deserved but just month ago wanted th man free &#128056;&#9749;&#65039; http://tco/VFN1iS7Wx3&#8221;smh&#128514;&#128514;&#128514;
1534,3,0,3,0,1,&#8220;@SALUTEmyRainbow: &#8220;@thatkiduriah: bches be like messy bun http://tco/JfFXnwV1DI&#8221;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#8221; &#128072;&#128072;&#128072;&#128553;&#128514;&#128514;&#128553;&#128079;&#128557;
1535,3,0,3,0,1,&#8220;@SAVINGNOHOES: When she ask how imma eat her pussy https://tco/6wVjrC3m1Q&#8221;&#128128;
1536,3,0,3,0,1,&#8220;@SEM25LIVE Girl you eat mo pussy than me girl you shoulda been nigga&#8221; thats that jam
1537,3,0,3,0,1,&#8220;@SEM25LIVE Leave all  bchin to bches&#8221;
1538,3,0,3,0,1,&#8220;@SMITHAAAAAA: &#8220;@Tats_NSnapbacks: Last night was well Fun lmao&#8221; you got some pussy didnt ya Vern&#8221; unfounately no lol
1539,3,1,2,0,1,&#8220;@S_hawn24: Yall females love yall bum nigga or jail bird&#8221;
1541,6,0,6,0,1,&#8220;@Sair____: you lucky ash if you got  shawty you want  &#128527;&#128175;&#8221; niggah just tryna keep her
1542,3,0,3,0,1,&#8220;@Sam_James3: @khalilreed @aknadnrye dont get on bro http://tco/qjJvynwQiO&#8221; when bae textin anor nigger
1543,3,0,0,3,2,&#8220;@SarabiaErik: just accidentally ate pot brownie guess re goes my pledge of being drug free for life  lolz &#8221; Lmao #College
1544,3,0,2,1,1,&#8220;@SexReIationship: Who else thinks lip bing  fucking sexy&#8221;@MaiaPapayyya_ until that bch be too hard put hoe out once for that
1545,3,1,2,0,1,&#8220;@Sexmatical: se  kids that call you nigger on xbox http://tco/wGvCepONH8&#8221;
1546,3,0,0,3,2,&#8220;@SexualMedic: How feel when Im throwing trash away http://tco/qQ94N1rD5N&#8221; everyday in school
1547,3,0,3,0,1,&#8220;@Sexualgif: when he makes WCW &amp; hoes favore  https://tco/iND1vON4JH&#8221; &#128520;&#128520;&#128520;&#128514;&#128514;
1548,3,0,3,0,1,&#8220;@SexyUnderHere: Females that know are hoes really  coolest chicksall sex asides&#8221;lmao
1549,3,0,3,0,1,&#8220;@SeymourBlanco: game  over fuck yall bches &amp; yall attudes &#128514;&#128514;&#128514;&#128557;&#128557; http://tco/rLrnYbfedT&#8221;&#128557;&#128557;
1550,3,0,3,0,1,&#8220;@SheSoViciouzz: It might be  @WarWh1Gun: Some of yall females pussy wet cause he cried&#8221; smh
1551,3,0,3,0,1,&#8220;@SheTwirlsMyKan3: say bch bad woman good lady better&#8221; Lupe
1552,3,0,0,3,2,&#8220;@ShesSoBlessed_: Oreos And Milk &#128523;&#8221;
1553,3,0,3,0,1,&#8220;@ShianneAlvarez: @187XO_ maybe cuz your putting trust in  bch  not lady&#8221; or maybe because th fucking song
1554,3,2,1,0,0,&#8220;@SimplyHype: @kobebryant shut  fuck up you fucking trash nigga work on anor ring&#8221; http://tco/6RleNKR7EE
1556,3,0,2,1,1,&#8220;@SlimThickChicks: &#128525;&#128525;&#128525;&#128525; http://tco/qMhkkQH8hg&#8221;kid in  yellow  rock hard
1557,3,1,2,0,1,&#8220;@Smokinonkaya_: &#8220;@Nilaja_: Everybody Loves Dej Loaf&#8221; cause thats wifey&#8221; fuck off kaya dats my bch
1559,3,0,3,0,1,&#8220;@SoDamnTrue: live in constant fear of being sh on by bird&#8221; well th actually fucking happened to me before sooooo &#128529;
1560,3,0,3,0,1,&#8220;@SoTribe_Kasey: surrounded my bad bches cant keep out my face&#8221;&#128064;&#128064; #WhereyAtDoe &#128514;
1561,3,1,2,0,1,&#8220;@Son_Goku_Tho: Dr gero made android 18 to destroy da world das sum bch nigga sh would program girl android to gimme sum neck 24/7&#8221;
1562,3,0,3,0,1,&#8220;@Sourn_Giant: &#8220;@KingShelton_: Dumb bch award goes too  http://tco/IubL31QN6Y&#8221; &#128557;&#8221; thats all you Uncle Sam 
1563,3,0,3,0,1,&#8220;@SouthsideVic: let my girl handcuff me to  bed thinkin she gon do something freaky th bch went through my phone&#8221;
1564,3,0,3,0,1,&#8220;@SouthsideVic: What if pussy treated condoms like cars treat seatbelts and kept beeping until put  on&#8221; &#128514;&#128514;
1565,3,0,3,0,1,&#8220;@Stamp_Dene: @DJsir_freshley almost been 10 yrs You havent had ONE gf since just been fckn hoes huh&#8221; http://tco/9BGr2766k8
1566,3,0,3,0,1,&#8220;@SteveStfler: Your relationship ended not your life stop being whiny bch&#8221;
1567,3,0,3,0,1,&#8220;@Stfu_NobodyCare: @codizzlleee @Satfied_x you fck like hoe so no thank you  Ima be classy when do  &#128128;&#8221; &#128128;&#128128;&#128128;&#128128;&#128128;&#128128; bch Im dead
1568,3,0,3,0,1,&#8220;@Stfu_NobodyCare: hate how some of you bches come to school musty  Like how tf you walk out your house stank  Your mama aint sh&#8221;&#128514;&#128514;
1569,3,0,3,0,1,&#8220;@StognerAllie: Jealous bches be like &#128514;&#128530;&#127797; &#128514;&#128514;&#128514;&#128128;&#8221;&#128514;&#128514;&#128514; dont subtweet me hoe
1570,3,1,2,0,1,&#8220;@Stoney_Blu: Yall big braid gelled baby hair havin bches look like Dashiki from Dont Be Menace  Th  not up for dcussion&#8221;&#128514;
1571,3,0,3,0,1,&#8220;@SukaSui: @uce_INA: Nawwww If you hoe you stin on  floor and not my damn couuuuuch&#128131; but your bihday  in Feb or naa&#8221; Nope
1572,3,0,3,0,1,&#8220;@SydneySantana_: @Treslyon Im so dead &#128128;&#128128; why you hoe me http://tco/PYKjhqBP19&#8221; idk just felt like flaming you lol
1573,3,1,2,0,1,&#8220;@THQcheerios: &#8220;@TropicalBlanket: &#128522; http://tco/YWj1I0wMa9&#8221; go to sleep bch&#8221;stfu
1574,3,0,3,0,1,&#8220;@TKetterhagen: &#8220;@lars_matws: &#8220;@Nspan17: really only like like 3 people in th town everyone else  faggot&#8221; me&#8221; me&#8221; me
1575,3,0,3,0,1,&#8220;@TKetterhagen: Better not have any bch ass people in my classes tomorrow&#8221;
1576,3,2,1,0,0,"&#8220;@TP_Three: @WestSideFlee @KekePalmer damn got wifey &#128561;&#128561;&#128534;&#128534;&#128555;&#128553;&#128553;&#128553;&#8221;

Fall back nigga &#128299; dont share my hoes"
1577,3,0,3,0,1,&#8220;@TVEMike: When you catch your girl doing some hoe sh behind your back https://tco/V4FZ6RXxWd&#8221;&#128553;&#128514;&#128514;
1578,3,0,0,3,2,&#8220;@TWOLVEGIRL: find myself wanting to google  yellow king #TrueDetective&#8221; No kidding What  going on
1579,3,0,2,1,1,&#8220;@T_FLYE: http://tco/s0kAVO4D3E Wet &#128076;&#128166;&#128166;&#8221;say trav see if got hoes in Cali will send you my money
1580,3,0,3,0,1,&#8220;@TaeCocky: Th bch childh af https://tco/4ZKmOr7sn8&#8221; one of my sters wouldve had to crash her &#128514;
1581,3,0,3,0,1,&#8220;@Taggs0967: @NigelDixon1 @CALiboy4 Nigel you dont think he knows what he did was dumb How sma are you&#8221; Shut your bch ass up
1582,3,0,3,0,1,&#8220;@TedOfficialPage: Fucked your bch and left her like http://tco/x41Q6LUH37&#8221;&#128553;&#128553;&#128514;
1583,3,0,3,0,1,&#8220;@TeeLaydee: @JustKarahn @what_iDO yasss when bch get paid tho &#128514;&#128514;&#8221; as long as she dnt act crazy
1584,3,1,2,0,1,&#8220;@TeeNaaasty: Half yall hoes still got nut in yall baby hairs  shut up &#128530;&#8221; http://tco/YyFCNfqZPc
1585,3,0,3,0,1,&#8220;@Terren_Janay: Nobody wants to be wh bum&#8221; except bum bches
1586,3,1,2,0,1,&#8220;@ThaRealLilWang: Ur ex girlfriend  slut&#8221; fr dat hoe
1587,3,0,3,0,1,&#8220;@ThadIsReal: Ladies If nigga always wanna go out and pay every weekend  He basically side hoe shopping&#8221;&#128514;
1588,3,0,3,0,1,&#8220;@ThatDamnTwerk1 When you gonna take me out  @DrTruth247: Some hoes not gonna let you come over until you spend money on&#8221;lten
1589,3,0,3,0,1,&#8220;@ThatDamnTwerk1 Beef  when bch tties looking like sleep  @laidback_813: Whats beef&#8221; http://tco/P2lR0nko6o
1590,3,0,3,0,1,&#8220;@ThatIrvNation: Today was long practice&#8221; bch no  wasnt &#128529;
1591,3,0,3,0,1,"&#8220;@Thatindianbruh: Food &gt; Pussy 

but pussy = Food 

so food &#8805; pussy&#8221; http://tco/ZJ3zyduxkO"
1592,3,0,3,0,1,&#8220;@DevonClarke: swear if see any snow tomorrow http://tco/uesygaQLhx&#8221; bruhh you sound like basic whe bch
1593,3,0,3,0,1,"&#8220;@DukeKnight: Typical hoe costumes:
1 Cat
2 Nurse
3 Bunny
4 Police officer
5 mselves&#8221;&#128129;"
1594,3,0,3,0,1,&#8220;@FatAmy: Uh excuse me bch you dont need to shout&#8221; @LauraSimpson19 @jdjohnson7
1595,3,0,1,2,2,&#8220;@FunnyVine: Red Neck Ice Bucket Challenge &#128514; https://tco/cAgp3nIofd&#8221; he must be from  SIP #redneck
1596,3,0,3,0,1,&#8220;@ManOnCampus: &#8220;@VSamone: @5HAWTYYY smoking skating twerking&#8221;Im innat hoe&#8221;yas
1597,3,0,3,0,1,&#8220;@RealMFast: hate th sh like why yall bches think thats cute http://tco/UXSzeXGUjU&#8221;&lt;total clothing violation
1598,3,0,3,0,1,&#8220;@RealTenski: Ms you @Ex&#8221; pussy
1599,3,0,3,0,1,&#8220;@RealTootie: smoke like 20 backwoods day&#8221; cop dem bches by da box woe http://tco/lDr5s3kpng
1600,3,0,0,3,2,&#8220;@SposDiva23: Adam Jones homers Yankees now lead 5-3&#8221;Guy  monsta
1601,3,0,3,0,1,&#8220;@queenTommy: @savanigga already going http://tco/41fpnfeovb&#8221; how look at side hoes when daddy walk in  room
1603,9,1,8,0,1,&#8220;@TinnyTimm: &#9994;&#128558; gey af But youre my boy Im glad Im close wh you You dumb bch&#8221; how guys say love you &#128527;
1604,3,1,2,0,1,&#8220;@Tinypinkboss: cant stand playin ass nigga&#9995;&#8221;bch*
1605,3,0,1,2,2,&#8220;@Tom_2Times: Making weed brownies tonight&#8221; goin slide me batch relo
1606,3,0,3,0,1,&#8220;@TooEffinCool  hoes love #oomf &#128527; lol&#8221;
1607,3,0,3,0,1,&#8220;@ToriJBerman: Lover http://tco/pJphVGW4F2&#8221;my old bch &#128514;
1608,3,0,3,0,1,&#8220;@ToriJBerman: Shavonne was doing ballet in  middle of  street last night and fell &#128553;&#128553;&#128514;&#128514;&#128514;&#128514;&#128557;&#128557;&#128557;&#8221;&#128557;&#128557;&#128557; bch  wasnt ballet
1609,9,1,7,1,1,&#8220;@Traceydee98: want pussy for dinner&#8221;
1610,3,0,2,1,1,&#8220;@TrapFuhrer: When her nudes trash you gotta draw clos back on her and send em back http://tco/jX7Mc32BkV&#8221;&#128128;&#128128;&#128128;&#128128;&#128128;
1611,3,1,2,0,1,&#8220;@TreMelvin: hoes be like omg love my new comb &#10084;&#65039; http://tco/nuYjUx1SK3&#8221; thought th was Perro
1612,3,0,3,0,1,&#8220;@TrillOg_Malik: @vintage_monroe_ knee ass&#8221;crow ass
1613,3,0,3,0,1,&#8220;@TrillOg_Malik: @vintage_monroe_ slut hoe&#8221;thot whore
1614,6,0,6,0,1,&#8220;@TrillVanillaaa: feel like twerking &#128514;&#128514;&#8221; Th  why yo pussy stank &#128581;
1615,3,1,2,0,1,&#8220;@TripleOgi_: Kanye might be  first nigga to successfully save hoe&#8221;lol th original  Tweet
1616,3,0,2,1,1,&#8220;@Truth_305 10 under in Miami  keeper&#8221;not hard to find hoes just like to brain wrestle
1617,6,0,2,4,2,&#8220;@TryHardSilva: Quote th wh weezy verse Im diamond in  rough like baby in  trash
1618,3,1,2,0,1,&#8220;@TryHardSilva: Quote th wh weezy verse&#8221; youre like bch wh no ass you aint got sh
1619,3,1,2,0,1,&#8220;@TvvterFamouse: You just ugly AF stick to one Rt @07Cannon: Th new avi trash or nah&#8221; http://tco/761Mk9Zkci
1620,3,1,2,0,1,&#8220;@TweetMeTFOut: You goofy  @ViriDoesItt: Only goofy niggas simp over chicks wh communy pussy&#8221; Who are you
1621,3,0,3,0,1,&#8220;@TwtahCween: Always tryna degrade girls&amp;sh &#128530; when reallypussy&amp;ass  almost all yall think about so shuuutt itt &#8221; Sometimes
1622,3,0,3,0,1,&#8220;@TyLawson3: F**k  Im never wearing my headband again eir&#8221; but you dont hoop like lil bch tho
1623,3,0,3,0,1,&#8220;@Tyga: That aint my hoe&#8221;
1624,6,0,6,0,1,&#8220;@Tylar____: Th single sh so boring &#128555;&#128530;&#8221;suck  bch
1625,3,0,2,1,1,&#8220;@UCCrushes: Trenton Gossman   sexiest hillbilly have ever seen&#8221; &#128129;&#128514;&#128514;&#128514;
1626,3,0,0,3,2,"&#8220;@UTRagers: COLT MCCOY WINS&#8252;&#65039;
#HookEm&#128002;&#8221; hes still trash"
1627,3,0,3,0,1,&#8220;@UcfGawd: Crying over guy on Thanksgiving Nah bch pick your head up you making  turkey soggy&#8221; Thanks AShanni *pats turkey dry*
1628,3,0,3,0,1,&#8220;@UnLike_Society: Good pussy be making nigga have to regroup&#8221; pull out and get your thoughts toger&#128514;&#128514;
1629,3,0,3,0,1,&#8220;@UnbearableTier_: ate oomf pussy&#8221; @ her &#128064;&#128064;&#128064;&#128514;&#128514;
1630,3,0,3,0,1,&#8220;@Untouchable_T: Ion care about none of se bches&#8221;&#128175;&#128175;&#128175;
1631,3,0,3,0,1,&#8220;@Untouchable_T: Never seen so many perfect bches til made Twter &#128564; but &#128056;&#9749;&#65039;&#8221;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;
